key_resp.keys,key_resp.corr,present_segment.thisRepN,present_segment.thisTrialN,present_segment.thisN,present_segment.thisIndex,present_segment.ran,pictures,answer,clock,segment,participant,key_resp.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,compare_segment.thisRepN,compare_segment.thisTrialN,compare_segment.thisN,compare_segment.thisIndex,compare_segment.ran,item_a,item_b,clock_conditions.thisRepN,clock_conditions.thisTrialN,clock_conditions.thisN,clock_conditions.thisIndex,clock_conditions.ran,present,compare,noclock_present.thisRepN,noclock_present.thisTrialN,noclock_present.thisN,noclock_present.thisIndex,noclock_present.ran,noclock_compare.thisRepN,noclock_compare.thisTrialN,noclock_compare.thisN,noclock_compare.thisIndex,noclock_compare.ran,noclock_conditions.thisRepN,noclock_conditions.thisTrialN,noclock_conditions.thisN,noclock_conditions.thisIndex,noclock_conditions.ran
0.0,1.0,0.0,29.0,29.0,29.0,1.0,jelly_bean_06s.jpg,0.0,clock_7_6.png,5.0,9,1.562965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,30.0,30.0,30.0,1.0,stamp1_11s.jpg,0.0,clock_7_7.png,5.0,9,0.87396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,31.0,31.0,31.0,1.0,throne_11s.jpg,0.0,clock_5_1.png,6.0,9,0.604915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,32.0,32.0,32.0,1.0,ice_pack_09s.jpg,0.0,clock_5_2.png,6.0,9,0.556335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,33.0,33.0,33.0,1.0,latch_15s.jpg,0.0,clock_5_3.png,6.0,9,2.00602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,34.0,34.0,34.0,1.0,eggshell_14s.jpg,0.0,clock_5_4.png,6.0,9,1.7289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,35.0,35.0,35.0,1.0,lifesaver_10s.jpg,0.0,clock_5_5.png,6.0,9,1.20724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,9,,0.0,0.0,3.079645,0.0,0.0,0.0,0.0,1.0,stingray_02s.jpg,pepper_mill_03s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,9,,1.0,1.0,1.513515,0.0,1.0,1.0,1.0,1.0,briefcase_03s.jpg,lava_02s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,9,,0.0,1.0,1.83792,0.0,2.0,2.0,2.0,1.0,trampoline_13s.jpg,pincushion_10s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,9,,0.0,1.0,1.34465,0.0,3.0,3.0,3.0,1.0,tripod_01b.jpg,metronome_03s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,9,,0.0,1.0,1.22593,0.0,4.0,4.0,4.0,1.0,parachute_03s.jpg,tiara_05s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,9,,0.0,1.0,1.660015,0.0,5.0,5.0,5.0,1.0,jelly_bean_06s.jpg,undershirt_02s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,9,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,clock_present_1_15.xlsx,clock_compare_task_1_15.xlsx,,,,,,,,,,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,1.0,target_11s.jpg,0.0,clock_6_1.png,1.0,9,0.82706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,1.0,1.0,1.0,1.0,olive_05s.jpg,0.0,clock_6_2.png,1.0,9,0.802045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,2.0,2.0,2.0,1.0,olive_05s.jpg,1.0,clock_6_3.png,1.0,9,1.32507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,3.0,3.0,3.0,1.0,licorice_06s.jpg,0.0,clock_6_4.png,1.0,9,1.19026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,4.0,4.0,4.0,1.0,sledgehammer_03s.jpg,0.0,clock_6_5.png,1.0,9,1.44375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,5.0,5.0,5.0,1.0,fur_coat_11s.jpg,0.0,clock_6_6.png,1.0,9,0.574635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,6.0,6.0,6.0,1.0,rocket_02s.jpg,0.0,clock_6_1.png,2.0,9,0.969085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,7.0,7.0,7.0,1.0,rocket_02s.jpg,1.0,clock_6_2.png,2.0,9,0.911585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,8.0,8.0,8.0,1.0,rocket_02s.jpg,1.0,clock_6_3.png,2.0,9,1.13097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,9.0,9.0,9.0,1.0,rocket_02s.jpg,1.0,clock_6_4.png,2.0,9,0.812205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,10.0,10.0,10.0,1.0,rug_09s.jpg,0.0,clock_6_5.png,2.0,9,0.98151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,11.0,11.0,11.0,1.0,peanut_butter_08s.jpg,0.0,clock_6_6.png,2.0,9,0.87379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,12.0,12.0,12.0,1.0,tie_03s.jpg,0.0,clock_7_1.png,3.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,13.0,13.0,13.0,1.0,pillow_03s.jpg,0.0,clock_7_2.png,3.0,9,1.238655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,14.0,14.0,14.0,1.0,pillow_03s.jpg,1.0,clock_7_3.png,3.0,9,0.6848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,15.0,15.0,15.0,1.0,beaker_01b.jpg,0.0,clock_7_4.png,3.0,9,1.507905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,16.0,16.0,16.0,1.0,saddle_06s.jpg,0.0,clock_7_5.png,3.0,9,0.943105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,17.0,17.0,17.0,1.0,harpoon.jpg,0.0,clock_7_6.png,3.0,9,0.49032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,18.0,18.0,18.0,1.0,poinsettia_04s.jpg,0.0,clock_7_7.png,3.0,9,0.765225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,19.0,19.0,19.0,1.0,peeler_06s.jpg,0.0,clock_5_1.png,4.0,9,0.847065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,20.0,20.0,20.0,1.0,laundry_basket_11s.jpg,0.0,clock_5_2.png,4.0,9,0.51162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,21.0,21.0,21.0,1.0,blender_08s.jpg,0.0,clock_5_3.png,4.0,9,0.516665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,22.0,22.0,22.0,1.0,peeler_06s.jpg,1.0,clock_5_4.png,4.0,9,2.39835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,23.0,23.0,23.0,1.0,puppy_08s.jpg,0.0,clock_5_5.png,4.0,9,1.72996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,24.0,24.0,24.0,1.0,frog_09s.jpg,0.0,clock_5_1.png,5.0,9,0.714265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,25.0,25.0,25.0,1.0,mousetrap_15n.jpg,0.0,clock_5_2.png,5.0,9,1.098555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,26.0,26.0,26.0,1.0,candy_cane_06s.jpg,0.0,clock_5_3.png,5.0,9,0.564575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,27.0,27.0,27.0,1.0,jewel_01b.jpg,0.0,clock_5_4.png,5.0,9,0.569385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,28.0,28.0,28.0,1.0,bolo_tie_08s.jpg,0.0,clock_5_5.png,5.0,9,0.430695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,29.0,29.0,29.0,1.0,paper_towel_03s.jpg,0.0,clock_7_1.png,6.0,9,0.56251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,30.0,30.0,30.0,1.0,paper_towel_03s.jpg,1.0,clock_7_2.png,6.0,9,0.616045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,31.0,31.0,31.0,1.0,crossbow_10s.jpg,0.0,clock_7_3.png,6.0,9,0.71407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,32.0,32.0,32.0,1.0,golf_club_03s.jpg,0.0,clock_7_4.png,6.0,9,1.812655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,33.0,33.0,33.0,1.0,ring_03s.jpg,0.0,clock_7_5.png,6.0,9,0.943475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,34.0,34.0,34.0,1.0,roller_coaster_07s.jpg,0.0,clock_7_6.png,6.0,9,0.772675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,35.0,35.0,35.0,1.0,syringe_02s.jpg,0.0,clock_7_7.png,6.0,9,0.62905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,9,,1.0,0.0,1.53108,0.0,0.0,0.0,0.0,1.0,laundry_basket_11s.jpg,harpoon.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,9,,0.0,0.0,2.31022,0.0,1.0,1.0,1.0,1.0,poinsettia_04s.jpg,blender_08s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,9,,1.0,1.0,1.78024,0.0,2.0,2.0,2.0,1.0,puppy_08s.jpg,candy_cane_06s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,9,,1.0,1.0,1.230485,0.0,3.0,3.0,3.0,1.0,target_11s.jpg,licorice_06s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,9,,0.0,1.0,0.967275,0.0,4.0,4.0,4.0,1.0,beaker_01b.jpg,tie_03s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,9,,1.0,1.0,2.113375,0.0,5.0,5.0,5.0,1.0,golf_club_03s.jpg,syringe_02s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,9,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,clock_present_2_15.xlsx,clock_compare_task_2_15.xlsx,,,,,,,,,,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,1.0,squirt_gun_03s.jpg,0.0,clock_6_1.png,1.0,9,0.61557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,1.0,1.0,1.0,1.0,omelet_07s.jpg,0.0,clock_6_2.png,1.0,9,0.514085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,2.0,2.0,2.0,1.0,quilt_03s.jpg,0.0,clock_6_3.png,1.0,9,0.402865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,3.0,3.0,3.0,1.0,muffin_12n.jpg,0.0,clock_6_4.png,1.0,9,0.50327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,4.0,4.0,4.0,1.0,orange_12s.jpg,0.0,clock_6_5.png,1.0,9,0.000615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,5.0,5.0,5.0,1.0,squirt_gun_03s.jpg,1.0,clock_6_6.png,1.0,9,0.67193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,6.0,6.0,6.0,1.0,spider_web_03s.jpg,0.0,clock_7_1.png,2.0,9,1.11713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,7.0,7.0,7.0,1.0,spider_web_03s.jpg,1.0,clock_7_2.png,2.0,9,0.98608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,0.0,8.0,8.0,8.0,1.0,muffin_12n.jpg,0.0,clock_7_3.png,2.0,9,1.06154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,9.0,9.0,9.0,1.0,muffin_12n.jpg,1.0,clock_7_4.png,2.0,9,0.66113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,10.0,10.0,10.0,1.0,boar_10s.jpg,0.0,clock_7_5.png,2.0,9,0.62295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,11.0,11.0,11.0,1.0,tongs_08s.jpg,0.0,clock_7_6.png,2.0,9,0.43124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,12.0,12.0,12.0,1.0,toaster_03s.jpg,0.0,clock_7_7.png,2.0,9,1.514965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,13.0,13.0,13.0,1.0,bacon_05s.jpg,0.0,clock_5_1.png,3.0,9,1.27184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,14.0,14.0,14.0,1.0,letter_opener_03s.jpg,0.0,clock_5_2.png,3.0,9,0.90351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,15.0,15.0,15.0,1.0,pipe1_10s.jpg,0.0,clock_5_3.png,3.0,9,0.31884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,16.0,16.0,16.0,1.0,red_carpet_03s.jpg,0.0,clock_5_4.png,3.0,9,0.678195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,17.0,17.0,17.0,1.0,pipe1_10s.jpg,1.0,clock_5_5.png,3.0,9,0.686065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,18.0,18.0,18.0,1.0,fountain_pen_06s.jpg,0.0,clock_5_1.png,4.0,9,0.97874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,19.0,19.0,19.0,1.0,kimono_13s.jpg,0.0,clock_5_2.png,4.0,9,0.74684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,20.0,20.0,20.0,1.0,bagel_15s.jpg,0.0,clock_5_3.png,4.0,9,1.748855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,21.0,21.0,21.0,1.0,marker_05s.jpg,0.0,clock_5_4.png,4.0,9,1.73513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,22.0,22.0,22.0,1.0,chopsticks_08s.jpg,0.0,clock_5_5.png,4.0,9,1.464555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,23.0,23.0,23.0,1.0,toy_04s.jpg,0.0,clock_6_1.png,5.0,9,0.81929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,24.0,24.0,24.0,1.0,toy_04s.jpg,1.0,clock_6_2.png,5.0,9,2.43841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,25.0,25.0,25.0,1.0,swordfish_05s.jpg,0.0,clock_6_3.png,5.0,9,0.74022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,26.0,26.0,26.0,1.0,snowman_02s.jpg,0.0,clock_6_4.png,5.0,9,1.52136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,27.0,27.0,27.0,1.0,snowman_02s.jpg,1.0,clock_6_5.png,5.0,9,0.688285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,28.0,28.0,28.0,1.0,swordfish_05s.jpg,1.0,clock_6_6.png,5.0,9,0.887645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,29.0,29.0,29.0,1.0,kayak_08s.jpg,0.0,clock_7_1.png,6.0,9,0.627535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,30.0,30.0,30.0,1.0,emerald_02s.jpg,0.0,clock_7_2.png,6.0,9,0.60223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,31.0,31.0,31.0,1.0,fireworks_18s.jpg,0.0,clock_7_3.png,6.0,9,1.7722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,32.0,32.0,32.0,1.0,lipstick_02s.jpg,0.0,clock_7_4.png,6.0,9,2.15901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,33.0,33.0,33.0,1.0,fireworks_18s.jpg,1.0,clock_7_5.png,6.0,9,0.9076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,34.0,34.0,34.0,1.0,kayak_08s.jpg,1.0,clock_7_6.png,6.0,9,0.70599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,35.0,35.0,35.0,1.0,stump_02s.jpg,0.0,clock_7_7.png,6.0,9,0.62722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,9,,0.0,1.0,1.92311,0.0,0.0,0.0,0.0,1.0,letter_opener_03s.jpg,tongs_08s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,9,,1.0,1.0,1.58121,0.0,1.0,1.0,1.0,1.0,boar_10s.jpg,bacon_05s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,9,,1.0,1.0,2.494995,0.0,2.0,2.0,2.0,1.0,red_carpet_03s.jpg,kimono_13s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,9,,0.0,1.0,0.97942,0.0,3.0,3.0,3.0,1.0,orange_12s.jpg,omelet_07s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,9,,0.0,1.0,3.08106,0.0,4.0,4.0,4.0,1.0,marker_05s.jpg,fountain_pen_06s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,9,,1.0,0.0,2.076285,0.0,5.0,5.0,5.0,1.0,stump_02s.jpg,lipstick_02s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,9,,,,,,,,,,,,0.0,2.0,2.0,2.0,1.0,clock_present_3_15.xlsx,clock_compare_task_3_15.xlsx,,,,,,,,,,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,1.0,refrigerator_07s.jpg,0.0,clock_6_1.png,1.0,9,0.652255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,1.0,1.0,1.0,1.0,pencil02a.jpg,0.0,clock_6_2.png,1.0,9,0.896325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,2.0,2.0,2.0,1.0,crystal_ball_12s.jpg,0.0,clock_6_3.png,1.0,9,0.97705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,3.0,3.0,3.0,1.0,compass_10n.jpg,0.0,clock_6_4.png,1.0,9,0.47907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,4.0,4.0,4.0,1.0,kilt_18s.jpg,0.0,clock_6_5.png,1.0,9,0.74919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,5.0,5.0,5.0,1.0,coat_rack_01b.jpg,0.0,clock_6_6.png,1.0,9,0.9147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,6.0,6.0,6.0,1.0,prism_10s.jpg,0.0,clock_5_1.png,2.0,9,0.407255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,7.0,7.0,7.0,1.0,prism_10s.jpg,1.0,clock_5_2.png,2.0,9,1.93636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,8.0,8.0,8.0,1.0,purse_05s.jpg,0.0,clock_5_3.png,2.0,9,0.59002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
